DateCommande,NumCommande,Client,Catégorie,Quantité,Statut,FactureID,PDF_URL
01/07/2026,006-07-2026,Angéline,47-56gr,300,Livré,F-20260704-051233,https://drive.google.com/file/d/1pu2E1f-nJUdJOT8Epz2D4ZjRmWxC2Ui3/view?usp=drivesdk
01/07/2026,008-07-2026,CFC,57-60gr,1079,Livré,F-20260704-051355,https://drive.google.com/file/d/1HDOX-HoVYnbhQi3QmZ_7JbsO-_9v6vQy/view?usp=drivesdk
01/07/2026,010-07-2026,Mr Mamy,61-63gr,1227,Livré,F-20260704-051457,https://drive.google.com/file/d/1TGNFtwWiP2Kcs0RPpdDc0f1ktKXtIyOf/view?usp=drivesdk
01/07/2026,011-07-2026,La Paillote,64-66gr,240,Livré,F-20260704-051553,https://drive.google.com/file/d/1oV6kcxGLL5Y_o6mTqyJBbVXjrTG-lvyy/view?usp=drivesdk
01/07/2026,013-07-2026,Rahery,64-66gr,877,Livré,F-20260704-051655,https://drive.google.com/file/d/12AVYg2MZk0UjI0H908NpJx01IhOxj6TX/view?usp=drivesdk
01/07/2026,014-07-2026,Naivo,67-69gr,715,Livré,F-20260704-051802,https://drive.google.com/file/d/1D_-8gIaN7YNBz0-nn8geoht2XNodDNTZ/view?usp=drivesdk
01/07/2026,016-07-2026,Major Shop,70-74gr,404,Livré,F-20260704-051902,https://drive.google.com/file/d/1SVwQqklaxCva2I5-uXHB6EFCNz6ubPpN/view?usp=drivesdk
01/07/2026,017-07-2026,Major Shop,75gr +,77,Livré,F-20260704-051951,https://drive.google.com/file/d/1jTayA4x6rcuXbcA7sAyZarKsnXVQ8Fpc/view?usp=drivesdk
01/07/2026,018-07-2026,Lasopy,Casser,37,Livré,F-20260704-052029,https://drive.google.com/file/d/16c0lcjxxE8-6HghNx46S_rV90ork-pdI/view?usp=drivesdk
02/07/2026,001-07-2026,Leader Price,57-60gr,960,Livré,F-20260702-075304,https://drive.google.com/file/d/1QlCIGapgopFSKnJ8CnScbAtbXuNLUyEP/view?usp=drivesdk
02/07/2026,020-07-2026,Fasankarana,42-46gr,2,Livré,F-20260704-053509,https://drive.google.com/file/d/1UmzsGJO0OIupyy5oxDBESgKODkRHtEV9/view?usp=drivesdk
02/07/2026,022-07-2026,Fasankarana,47-56gr,61,Livré,F-20260704-053557,https://drive.google.com/file/d/1AlzLDDnarS5TTFJE1CsrucajoKN2oj6a/view?usp=drivesdk
02/07/2026,023-07-2026,Angéline,47-56gr,300,Livré,F-20260704-053649,https://drive.google.com/file/d/1v8t9AqFSaoXQMsWUG0mSUOsMp57gbrjp/view?usp=drivesdk
02/07/2026,026-07-2026,Jirama,57-60gr,500,Livré,F-20260704-053753,https://drive.google.com/file/d/1QEiI5tKD6K5SAwpnM5PKKjq1BSyyVRL2/view?usp=drivesdk
02/07/2026,027-07-2026,Nambinina,57-60gr,568,Livré,F-20260704-053835,https://drive.google.com/file/d/1lGRKGxNIuatUbLAyaGCKEXCXKKw5KrNw/view?usp=drivesdk
02/07/2026,029-07-2026,CFC,61-63gr,1232,Livré,F-20260704-053918,https://drive.google.com/file/d/1J9bNw7fZHb6g9UIxp_eNoE3UTEztj0fs/view?usp=drivesdk
02/07/2026,030-07-2026,Rahery,64-66gr,1094,Livré,F-20260704-054037,https://drive.google.com/file/d/1orPfKT-pQeTjR2D2YDYK_tMW2CFH7EcD/view?usp=drivesdk
02/07/2026,032-07-2026,Naivo,67-69gr,695,Livré,F-20260704-054132,https://drive.google.com/file/d/1JCNCcx1vK8aqW-fG3h4t-4gANk05CbsM/view?usp=drivesdk
02/07/2026,033-07-2026,EPP Tsiry,70-74gr,228,Livré,F-20260704-054225,https://drive.google.com/file/d/17d16Aiq_n2F7ik--XLytQroVUR02xkrR/view?usp=drivesdk
02/07/2026,035-07-2026,Pompier,70-74gr,200,Livré,F-20260704-054312,https://drive.google.com/file/d/1UgIwea2JbQgSztA56Vq0sJk1vxeLhr30/view?usp=drivesdk
02/07/2026,037-07-2026,Pompier,75gr +,79,Livré,F-20260704-054404,https://drive.google.com/file/d/1SGnw3D03BSghEGgeg2reYTdauebYMQrA/view?usp=drivesdk
02/07/2026,038-07-2026,Chinoise,Casser,34,Livré,F-20260704-054445,https://drive.google.com/file/d/1xbQ4jI_HcMoTUf4RZlmL0nCmGLXEuM9w/view?usp=drivesdk
03/07/2026,040-07-2026,Linah,42-46gr,5,Livré,F-20260704-054702,https://drive.google.com/file/d/1HoTBmH3WGrN2_CMojWuNuHaI_BG-yPiX/view?usp=drivesdk
03/07/2026,041-07-2026,Linah,47-56gr,63,Livré,F-20260704-061626,https://drive.google.com/file/d/1d2sfqJQLI_UnqAh7BB1IR2pGm1-Uouv9/view?usp=drivesdk
03/07/2026,042-07-2026,Nambinina,47-56gr,300,Livré,F-20260704-061731,https://drive.google.com/file/d/166pBYGgGXOkupaij7U66VySCYR1CN_wM/view?usp=drivesdk
03/07/2026,045-07-2026,Damaskôsy,57-60gr,1164,Livré,F-20260704-061903,https://drive.google.com/file/d/1gfQr1WP9j6PbVDYL5aW9g9xVidqINUfH/view?usp=drivesdk
03/07/2026,046-07-2026,CFC,61-63gr,1198,Livré,F-20260704-062023,https://drive.google.com/file/d/1Nm9ywX51QN78YKVzsb50XlEIOOn4P0DC/view?usp=drivesdk
03/07/2026,048-07-2026,La Paillote,64-66gr,240,Livré,F-20260704-062126,https://drive.google.com/file/d/1Lm7XIPiyteNAgtF-n--KsceguDZC03C6/view?usp=drivesdk
03/07/2026,049-07-2026,Rahery,64-66gr,845,Livré,F-20260704-062237,https://drive.google.com/file/d/12-pnZIpyiDStLHpZYTdnWmz8pHZAYrUp/view?usp=drivesdk
03/07/2026,050-07-2026,Patisserie Monique,67-69gr,671,Livré,F-20260704-062332,https://drive.google.com/file/d/1dxXtCSJDIIcfwUC6YiMZ-0pWoRYwg64D/view?usp=drivesdk
03/07/2026,051-07-2026,Major Shop,70-74gr,400,Livré,F-20260704-062435,https://drive.google.com/file/d/118F8k1xUyx3JSeQECZu9Kc7MweTy8Pvo/view?usp=drivesdk
03/07/2026,053-07-2026,Major Shop,75gr +,90,Livré,F-20260704-062521,https://drive.google.com/file/d/1d4dJY7YLpaPMQM-fSDIVMVYQsqsRRHEC/view?usp=drivesdk
03/07/2026,054-07-2026,Lasopy,Casser,30,Livré,F-20260704-062624,https://drive.google.com/file/d/1ri_WaCKg20z7iLtVJHC_f1_p9M262xcw/view?usp=drivesdk
04/07/2026,019-07-2026,Calypso,67-69gr,600,Livré,F-20260704-052209,https://drive.google.com/file/d/1bO5yVCi7wou2UhmkZD-HP8pFEaHFAqdD/view?usp=drivesdk
04/07/2026,055-07-2026,Leader Price,57-60gr,1200,Livré,F-20260704-113041,https://drive.google.com/file/d/1x9scRD0nMJbR_ozkZsCdNI-kA4OYuV3y/view?usp=drivesdk
04/07/2026,056-07-2026,Linah,42-46gr,2,Livré,F-20260706-042123,https://drive.google.com/file/d/1qKTSZGDj4CsNKOsXLa_zaviRHjxA8DHR/view?usp=drivesdk
04/07/2026,057-07-2026,Linah,47-56gr,58,Livré,F-20260706-042301,https://drive.google.com/file/d/1b2C2-E5M76-UArXM6CZ-mzrs3EQVDtuG/view?usp=drivesdk
04/07/2026,058-07-2026,Angéline,47-56gr,300,Livré,F-20260706-042438,https://drive.google.com/file/d/1ZdTSznUHel1ULtRRJZ4R4hiUUSQzqsns/view?usp=drivesdk
04/07/2026,060-07-2026,CFC,61-63gr,1252,Livré,F-20260706-042534,https://drive.google.com/file/d/1HzlA4pFsQcSL9T8FekX30gMSDS_Eng72/view?usp=drivesdk
04/07/2026,062-07-2026,Rahery,64-66gr,1088,Livré,F-20260706-043009,https://drive.google.com/file/d/1SIQB9noRBm6dLCkIGQ3egMvcg02DaNxZ/view?usp=drivesdk
04/07/2026,064-07-2026,Naivo,67-69gr,702,Livré,F-20260706-043226,https://drive.google.com/file/d/1HOznL4bovsA5tkkt8ZilY_wWqSaXtBxz/view?usp=drivesdk
04/07/2026,067-07-2026,Pompier,70-74gr,211,Livré,F-20260706-043520,https://drive.google.com/file/d/1vOBa3Oz65pchPwT123UaI9CaMCACiDKk/view?usp=drivesdk
04/07/2026,068-07-2026,EPP Tsiry,70-74gr,200,Livré,F-20260706-043603,https://drive.google.com/file/d/1s5BV5XGQNMUh80bQoU5qfSTW5KvUGF0x/view?usp=drivesdk
04/07/2026,069-07-2026,EPP Tsiry,75gr +,88,Livré,F-20260706-043634,https://drive.google.com/file/d/107vRMn0dEEWcA1W4oPyr35HTRM93M4oX/view?usp=drivesdk
04/07/2026,070-07-2026,Chinoise,Casser,42,Livré,F-20260706-043725,https://drive.google.com/file/d/1w6tGnj2NhzFYj0X4pUdk32znnoOdhSGd/view?usp=drivesdk
06/07/2026,071-07-2026,Leader Price,57-60gr,540,Livré,F-20260706-044444,https://drive.google.com/file/d/1iLmtqBHNshgraR07no1nuubThHBJ6jIH/view?usp=drivesdk
06/07/2026,072-07-2026,Mercy Ships,61-63gr,600,Livré,F-20260706-044549,https://drive.google.com/file/d/1GZb8HXa-YYbLQKkw2yd0De0SnnAkmzmV/view?usp=drivesdk
06/07/2026,073-07-2026,Fasankarana,42-46gr,11,Livré,F-20260707-065509,https://drive.google.com/file/d/1c_fhngzzdi6zp2KvVcQ7OdxiABBb2zn3/view?usp=drivesdk
06/07/2026,074-07-2026,Fasankarana,47-56gr,60,Livré,F-20260707-065617,https://drive.google.com/file/d/1ZX_UZWbrEgsPmsG5TPYkfALWesyfJBI1/view?usp=drivesdk
06/07/2026,075-07-2026,Angéline,47-56gr,650,Livré,F-20260707-065719,https://drive.google.com/file/d/1yAuTaczFmtO9mX14PY6E1QVqx70SNPva/view?usp=drivesdk
06/07/2026,076-07-2026,Damaskôsy,57-60gr,1300,Livré,F-20260707-065918,https://drive.google.com/file/d/1UpKpA90XTbtmBxu27RHT1RfWzt0-zCnf/view?usp=drivesdk
06/07/2026,078-07-2026,CFC,61-63gr,1500,Livré,F-20260707-070027,https://drive.google.com/file/d/1ql4NKg2pWDup9r_snsLqukalMatwpqHa/view?usp=drivesdk
06/07/2026,080-07-2026,Rahery,64-66gr,1300,Livré,F-20260707-070124,https://drive.google.com/file/d/1Qs3JunG9AzgNr3oZ1znmPKHzb4EzHvuC/view?usp=drivesdk
06/07/2026,081-07-2026,Nambinina,57-60gr,316,Livré,F-20260707-070301,https://drive.google.com/file/d/1haZqI7gfwxKpoyMyiWZ5ebjhrA7hv6j_/view?usp=drivesdk
06/07/2026,082-07-2026,Nambinina,61-63gr,283,Livré,F-20260707-070401,https://drive.google.com/file/d/1PWoLxYiD20kTY2AY9rhgfSYmq4SjH32b/view?usp=drivesdk
06/07/2026,083-07-2026,Ambohijafy,64-66gr,811,Livré,F-20260707-070542,https://drive.google.com/file/d/1nCJjt4TdFiXCROrPFGJIks3dXZxf5RJ6/view?usp=drivesdk
06/07/2026,084-07-2026,Fabrice,64-66gr,30,Livré,F-20260707-070559,https://drive.google.com/file/d/1kcexVg3PuUfcFIG12Y5Sel55Tj1PCy5z/view?usp=drivesdk
06/07/2026,085-07-2026,Naivo,67-69gr,800,Livré,F-20260707-070702,https://drive.google.com/file/d/1PSGN_d2U0lYB-8Z5zpgKzn2U2veXD3b5/view?usp=drivesdk
06/07/2026,087-07-2026,Major Shop,70-74gr,400,Livré,F-20260707-070826,https://drive.google.com/file/d/1wVx9vmTWgLseMoYqIDXHPMeSl4UnJTFy/view?usp=drivesdk
06/07/2026,088-07-2026,Pompier,70-74gr,337,Livré,F-20260707-071032,https://drive.google.com/file/d/1_Q96Eoni_ZCSM3AL175Tt-ZwyYnXGyPn/view?usp=drivesdk
06/07/2026,090-07-2026,EPP Tsiry,75gr +,172,Livré,F-20260707-071125,https://drive.google.com/file/d/1u-zSUMa5qb--3-VksFYPpzhjh5_B-kfj/view?usp=drivesdk
06/07/2026,092-07-2026,Chinoise,Casser,111,Livré,F-20260707-071213,https://drive.google.com/file/d/1dZNPR-Tf0AuUN5z338Es3t0mfKs3negN/view?usp=drivesdk
07/07/2026,094-07-2026,Mercy Ships,61-63gr,581,Livré,F-20260707-072016,https://drive.google.com/file/d/1k3ZiYU-TgybybAm2JFvAaNvhwB4aqeRU/view?usp=drivesdk
07/07/2026,095-07-2026,Linah,42-46gr,4,Livré,F-20260708-060931,https://drive.google.com/file/d/1m9zGeKKQOte17JR2NqnLoq_8Zy8_tJ2r/view?usp=drivesdk
07/07/2026,096-07-2026,Linah,47-56gr,85,Livré,F-20260708-061037,https://drive.google.com/file/d/1Fg6BzqjtOZFJL2s6Y-dypF5KuhWzMVyg/view?usp=drivesdk
07/07/2026,099-07-2026,Angéline,47-56gr,400,Livré,F-20260708-061209,https://drive.google.com/file/d/1x6t3C748TVc4j01xwjKhsBsrNjYc6JhC/view?usp=drivesdk
07/07/2026,102-07-2026,CFC,57-60gr,1093,Livré,F-20260708-061300,https://drive.google.com/file/d/1Xdywtp6BbNzy4h22ALKZzzY7xRWXtAu3/view?usp=drivesdk
07/07/2026,103-07-2026,Nambinina,61-63gr,581,Livré,F-20260708-061345,https://drive.google.com/file/d/1QPMq0ZqaM_Ag4Wxoqdycq79pOVvDVkNL/view?usp=drivesdk
07/07/2026,104-07-2026,Rahery,64-66gr,993,Livré,F-20260708-061437,https://drive.google.com/file/d/1jYL0X4wfPLhkdirTINw4z7Vrt535JFfH/view?usp=drivesdk
07/07/2026,105-07-2026,Naivo,67-69gr,900,Livré,F-20260708-061726,https://drive.google.com/file/d/1kc1DE2RRC-SIfEGLNmsD7uEWuKjMXCfI/view?usp=drivesdk
07/07/2026,107-07-2026,Pompier,70-74gr,200,Livré,F-20260708-061934,https://drive.google.com/file/d/1DTHLSDtYWmMjNjJW8a2Je0t0mqIbPfTZ/view?usp=drivesdk
07/07/2026,108-07-2026,EPP Tsiry,70-74gr,185,Livré,F-20260708-062042,https://drive.google.com/file/d/1QYoKE2mBcF5tvj-j1QAVWJuryNVydmXi/view?usp=drivesdk
07/07/2026,109-07-2026,EPP Tsiry,75gr +,86,Livré,F-20260708-062133,https://drive.google.com/file/d/1G-HHKMb1cdrzVDH4bDYALHJZeV0NVV7f/view?usp=drivesdk
07/07/2026,111-07-2026,Lasopy,Casser,55,Livré,F-20260708-062216,https://drive.google.com/file/d/1PoVOEiqdEC3YdT83DEsAUB3M3nRSZAXo/view?usp=drivesdk
08/07/2026,112-07-2026,Calypso,67-69gr,600,Livré,F-20260708-063046,https://drive.google.com/file/d/1XLXGcehepHisfCHUkJuYYQ6ZZbqp7TIH/view?usp=drivesdk
08/07/2026,113-07-2026,Leader Price,57-60gr,960,Livré,F-20260708-063307,https://drive.google.com/file/d/1mq25K3WOVhmGvuE3sPj2O1WrFovCgCym/view?usp=drivesdk
08/07/2026,115-07-2026,Mercy Ships,61-63gr,528,Livré,F-20260708-070506,https://drive.google.com/file/d/1Xb3ejYogQINklgYb4VpsUQNT0cheKNNE/view?usp=drivesdk
08/07/2026,117-07-2026,Linah,42-46gr,3,Livré,F-20260709-072127,https://drive.google.com/file/d/10gx3Kr8jVFquzKsKDALiXAaMvfIpDYmY/view?usp=drivesdk
08/07/2026,120-07-2026,Linah,47-56gr,57,Livré,F-20260709-072207,https://drive.google.com/file/d/1x2zXV_i6dULEyOLxAS0H5UtsKJAWJGwz/view?usp=drivesdk
08/07/2026,121-07-2026,Soavita,47-56gr,30,Livré,F-20260709-072251,https://drive.google.com/file/d/1J-vatlwGUkg1rjx-87Kw1dIkuEeByJWb/view?usp=drivesdk
08/07/2026,123-07-2026,Angéline,47-56gr,311,Livré,F-20260709-072342,https://drive.google.com/file/d/18j3RpRmDL6jC21Tgu4prt2aN3FCqf0YK/view?usp=drivesdk
08/07/2026,124-07-2026,Nambinina,57-60gr,170,Livré,F-20260709-072632,https://drive.google.com/file/d/1US6ZuaNrogdMNzmG-hhHw1NigS__o9v7/view?usp=drivesdk
08/07/2026,125-07-2026,Damaskôsy,61-63gr,602,Livré,F-20260709-072830,https://drive.google.com/file/d/1Q6azRXRz6m9nic3zthUkb2WT4EopGtKZ/view?usp=drivesdk
08/07/2026,126-07-2026,CFC,64-66gr,981,Livré,F-20260709-073027,https://drive.google.com/file/d/1c3E_eBdgKvDjtga_HYn-bBG5cd0Xl-FL/view?usp=drivesdk
08/07/2026,127-07-2026,Major Shop,70-74gr,300,Livré,F-20260709-073128,https://drive.google.com/file/d/1RzFgkq1YRrpj3Qw595SzHK5BfhmzKhan/view?usp=drivesdk
08/07/2026,128-07-2026,EPP Tsiry,70-74gr,117,Livré,F-20260709-073211,https://drive.google.com/file/d/1q0ryl1rY9wSjbWwyxyFdCobO_IIkIVmP/view?usp=drivesdk
08/07/2026,129-07-2026,EPP Tsiry,75gr +,99,Livré,F-20260709-073251,https://drive.google.com/file/d/1FsdM35MJMe_TAD92wm-5lgbdnXRWv10H/view?usp=drivesdk
08/07/2026,130-07-2026,Lasopy,Casser,41,Livré,F-20260709-073336,https://drive.google.com/file/d/1qhYyEZv3FHOyBTLu50ww_60ALo_uvShE/view?usp=drivesdk
08/07/2026,131-07-2026,Naivo,67-69gr,437,Livré,F-20260709-073421,https://drive.google.com/file/d/1H-fDw7hpjwgkUhvei9a50uBcuvF4b5zL/view?usp=drivesdk
09/07/2026,134-07-2026,Mercy Ships,61-63gr,400,Livré,F-20260709-073905,https://drive.google.com/file/d/1rin5xIlmkfZZ6wSAk-NmArTTVx6K7nHp/view?usp=drivesdk
09/07/2026,136-07-2026,Fasankarana,42-46gr,2,Livré,F-20260710-051045,https://drive.google.com/file/d/1__afQAA72Rf2X3floQQEpUkyxyV5o1C0/view?usp=drivesdk
09/07/2026,139-07-2026,Fasankarana,47-56gr,76,Livré,F-20260710-052047,https://drive.google.com/file/d/1-S2ksQmfqKEkjC3oe-F4a-4FeZeLOWTc/view?usp=drivesdk
09/07/2026,140-07-2026,Angéline,47-56gr,340,Livré,F-20260710-052413,https://drive.google.com/file/d/12IMM6Li9G1RXhEzPYWs6YXfvir65HjlP/view?usp=drivesdk
09/07/2026,141-07-2026,CFC,57-60gr,1090,Livré,F-20260710-052815,https://drive.google.com/file/d/1ele0VeXbNB6Mg-bMjxEllA1OYvcvZptx/view?usp=drivesdk
09/07/2026,142-07-2026,Damaskôsy,61-63gr,764,Livré,F-20260710-053012,https://drive.google.com/file/d/1F9IuZ2djxO75qp4zKdzLfZit7tovPIgq/view?usp=drivesdk
09/07/2026,143-07-2026,Rahery,64-66gr,986,Livré,F-20260710-053120,https://drive.google.com/file/d/1sGGlytq1ysAsjGWMWqVINEt4tit5FbTY/view?usp=drivesdk
09/07/2026,144-07-2026,Major Shop,70-74gr,320,Livré,F-20260710-053259,https://drive.google.com/file/d/19uDuR2ujX1Lh3SEQoicZv7vfsqRWmO9f/view?usp=drivesdk
09/07/2026,146-07-2026,EPP Tsiry,70-74gr,100,Livré,F-20260710-053353,https://drive.google.com/file/d/1yX5PGgccp112Gdy2aL57tjYKHYj5wi9S/view?usp=drivesdk
09/07/2026,148-07-2026,EPP Tsiry,75gr +,107,Livré,F-20260710-053434,https://drive.google.com/file/d/1QaHsDKblQ317VrHNsMqp9F5mJAHjxdF-/view?usp=drivesdk
09/07/2026,149-07-2026,Chinoise,Casser,41,Livré,F-20260710-053521,https://drive.google.com/file/d/1fTP3m6MxS0Xgd89io0HRlebvIjtE9peC/view?usp=drivesdk
10/07/2026,150-07-2026,Calypso,67-69gr,600,Livré,F-20260710-053628,https://drive.google.com/file/d/1xoBnDgHRZ5RBQlSv0siP2JbpgXVkZANe/view?usp=drivesdk
10/07/2026,151-07-2026,Mercy Ships,61-63gr,480,,F-20260710-053939,
10/07/2026,151-07-2026,Leader Price,57-60gr,1500,Livré,F-20260710-053939,https://drive.google.com/file/d/1OPvqPBBJHiit7ypCLO0lTdYW4ahXLDDd/view?usp=drivesdk
10/07/2026,153-07-2026,Linah,42-46gr,6,Livré,F-20260711-060502,https://drive.google.com/file/d/1C1XCMEzRK1KC272Qs2JDPxAc8-j4991a/view?usp=drivesdk
10/07/2026,154-07-2026,Linah,47-56gr,75,Livré,F-20260711-061011,https://drive.google.com/file/d/1K9OCevyvBJJPx5bCl9yzJsZFNzUp9M9B/view?usp=drivesdk
10/07/2026,156-07-2026,Angéline,47-56gr,300,Livré,F-20260711-062339,https://drive.google.com/file/d/1OU0aVXxRih5VA_eg6N-7N6BxwabkLpwX/view?usp=drivesdk
10/07/2026,157-07-2026,CFC,61-63gr,1064,Livré,F-20260711-062437,https://drive.google.com/file/d/1xtdXSBIeDA5S2uawkLfN2CBuLvAMUmnG/view?usp=drivesdk
10/07/2026,158-07-2026,La Paillote,64-66gr,300,Livré,F-20260711-062541,https://drive.google.com/file/d/1R7BNvPriQA1Xd5G7xvl5cCyITDr-OA1T/view?usp=drivesdk
10/07/2026,159-07-2026,Rahery,64-66gr,658,Livré,F-20260711-062702,https://drive.google.com/file/d/1uhAWvmFvyIL5pM3UqfEHBsOY6bm8uWaz/view?usp=drivesdk
10/07/2026,161-07-2026,Naivo,67-69gr,789,Livré,F-20260711-062834,https://drive.google.com/file/d/1GcWkP7TTFSIAv9eLhthi3mkxVWKyHuWv/view?usp=drivesdk
10/07/2026,162-07-2026,Pompier,70-74gr,260,Livré,F-20260711-062954,https://drive.google.com/file/d/1pXUpJIZShfwtzvc-43oSdWItnCmOcEKH/view?usp=drivesdk
10/07/2026,164-07-2026,EPP Tsiry,70-74gr,100,Livré,F-20260711-063724,https://drive.google.com/file/d/1F9WtD93G7znYY9B1o7OwJPV6FfLni0aT/view?usp=drivesdk
10/07/2026,166-07-2026,EPP Tsiry,75gr +,89,Livré,F-20260711-065354,https://drive.google.com/file/d/1BnPRD-UiPsom2_uCDK6qSGd0wwDnGM9w/view?usp=drivesdk
10/07/2026,167-07-2026,Chinoise,Casser,46,Livré,F-20260711-065448,https://drive.google.com/file/d/1ijGT67g9DemqNDSRHJhUCOeKpbpXWXDo/view?usp=drivesdk
11/07/2026,170-07-2026,Mercy Ships,61-63gr,450,Livré,F-20260711-080724,https://drive.google.com/file/d/1QRNJN-tkd33DFJCtASuKh1a8jzbrU594/view?usp=drivesdk
11/07/2026,171-07-2026,Fasankarana,42-46gr,2,Livré,F-20260712-102454,https://drive.google.com/file/d/1qIe744iYT3D0OQu0Q-xM9qhcsJy_Ehqv/view?usp=drivesdk
11/07/2026,172-07-2026,Fasankarana,47-56gr,85,Livré,F-20260712-102528,https://drive.google.com/file/d/1IZtc3ayyYI03xQ282NwHCuM77sy_7a6L/view?usp=drivesdk
11/07/2026,173-07-2026,Angéline,47-56gr,300,Livré,F-20260712-103204,https://drive.google.com/file/d/10ewszAYL1a6kBdMf3j00Iv8l7pcp5UDI/view?usp=drivesdk
11/07/2026,174-07-2026,CFC,57-60gr,713,Livré,F-20260712-103244,https://drive.google.com/file/d/1YoCm1dHMc5sbRluh8fycSxYLFIbQmDOj/view?usp=drivesdk
11/07/2026,175-07-2026,Rahery,61-63gr,683,Livré,F-20260712-103433,https://drive.google.com/file/d/1za_6nneEXt7Alf7toWHQSgFtKSfiN3pX/view?usp=drivesdk
11/07/2026,176-07-2026,Mangarano,64-66gr,1098,Livré,F-20260712-104219,https://drive.google.com/file/d/17jtPD6p3nbAwvk6aurjHHaWoJwSuTSIu/view?usp=drivesdk
11/07/2026,177-07-2026,Major Shop,70-74gr,418,Livré,F-20260712-105248,https://drive.google.com/file/d/1nicSgP-Ou4UTqW7kTPp2mzvW_IYNM7Qw/view?usp=drivesdk
11/07/2026,178-07-2026,Major Shop,75gr +,81,Livré,F-20260712-105323,https://drive.google.com/file/d/1Zjnf0TmjGfQ-7VSKPAEhgToaWTvdnNzn/view?usp=drivesdk
11/07/2026,181-07-2026,Lasopy,Casser,43,Livré,F-20260712-105359,https://drive.google.com/file/d/1lmoh4ShDy3VwZL4TAwogrY4D5ytYWF4X/view?usp=drivesdk
12/07/2026,184-07-2026,Mercy Ships,61-63gr,516,Livré,F-20260712-112725,https://drive.google.com/file/d/1K7l1jR82ZyJ4tWow0j7VuNBmLuc9xS4K/view?usp=drivesdk
12/07/2026,186-07-2026,Calypso,67-69gr,600,Livré,F-20260712-112904,https://drive.google.com/file/d/1uPEcscSpB3xjatljBU6pgZMTslei7GAT/view?usp=drivesdk
13/07/2026,188-07-2026,Mercy Ships,61-63gr,548,Livré,F-20260713-081653,https://drive.google.com/file/d/18XD3Y0sjZwh7psVsAFtrRxUKmA1qAY8J/view?usp=drivesdk
13/07/2026,190-07-2026,Leader Price,57-60gr,1200,Livré,F-20260713-141128,https://drive.google.com/file/d/1tbo6fCyVQfJD-5qNeQ26IQMu4LcEStps/view?usp=drivesdk
13/07/2026,192-07-2026,Linah,42-46gr,9,Livré,F-20260714-055044,https://drive.google.com/file/d/1yxRO9-o1-8kff97PDIK2cE8vqKb0RHEt/view?usp=drivesdk
13/07/2026,193-07-2026,Linah,47-56gr,89,Livré,F-20260714-062858,https://drive.google.com/file/d/1QPNQW1CliztUfG5d3BJ6e-fpj7UQDaTr/view?usp=drivesdk
13/07/2026,196-07-2026,Angéline,47-56gr,600,Livré,F-20260714-063622,https://drive.google.com/file/d/1HuODvwiX3ngMQpeB9cAVLS88wFDHRKfu/view?usp=drivesdk
13/07/2026,199-07-2026,B5,57-60gr,288,Livré,F-20260714-064206,https://drive.google.com/file/d/1AnNUlb2Z9y0rS1kjCuP1wPkCPf2iuIDN/view?usp=drivesdk
13/07/2026,201-07-2026,CFC,61-63gr,1363,Livré,F-20260714-065134,https://drive.google.com/file/d/12RQkWT2QKgobecVeHslKwMSQTtcF3BVF/view?usp=drivesdk
13/07/2026,202-07-2026,Rahery,64-66gr,1200,Livré,F-20260714-065249,https://drive.google.com/file/d/1EPMkowKjOfsYMYteUgxbkOfmyytFdnDe/view?usp=drivesdk
13/07/2026,204-07-2026,La Paillote,64-66gr,300,Livré,F-20260714-070237,https://drive.google.com/file/d/1nFZF92Ba3S9uIu6qXzqYu5QCpb_n4O7B/view?usp=drivesdk
13/07/2026,205-07-2026,Damaskôsy,64-66gr,626,Livré,F-20260714-082203,https://drive.google.com/file/d/1x5D-0qgAkGRATOdpJ0GIiDLSRg1KeI5A/view?usp=drivesdk
13/07/2026,206-07-2026,Major Shop,70-74gr,437,Livré,F-20260714-082311,https://drive.google.com/file/d/1yJYf4bh2OUIh2yLNNxcuaarheM6XmImE/view?usp=drivesdk
13/07/2026,207-07-2026,Pompier,70-74gr,400,Livré,F-20260714-082341,https://drive.google.com/file/d/1fOOakRcai981eo06FGgDa-iO_F6MMzsc/view?usp=drivesdk
13/07/2026,208-07-2026,EPP Tsiry,75gr +,215,Livré,F-20260714-082555,https://drive.google.com/file/d/1UymqaOgqZA5CnpXnfi_4uip2211YY1Dm/view?usp=drivesdk
13/07/2026,209-07-2026,Chinoise,Casser,87,Livré,F-20260714-082629,https://drive.google.com/file/d/1YGd26Zz4dJMZWJRcvOQDCgBjNYgdMAjb/view?usp=drivesdk
14/07/2026,210-07-2026,Mercy Ships,61-63gr,480,Livré,F-20260714-083014,https://drive.google.com/file/d/11uQAorHZVNLFC4wwVJ44ET6x0rdH9PEz/view?usp=drivesdk
14/07/2026,213-07-2026,Leader Price,57-60gr,360,Livré,F-20260714-083110,https://drive.google.com/file/d/1cjV9Bf-ba3eYTc4RstZjXxNUqLUnNUbj/view?usp=drivesdk
14/07/2026,215-07-2026,Angéline,47-56gr,310,Livré,F-20260715-072344,https://drive.google.com/file/d/1mfFzODrWhmjL9OFk1W0Bu0yIfBK2NVVL/view?usp=drivesdk
14/07/2026,216-07-2026,Nambinina,57-60gr,653,Livré,F-20260715-072506,https://drive.google.com/file/d/1qBweGt5SPOMPOD4G-a5u8VowdXVHvsGZ/view?usp=drivesdk
